"","date","day","initial_inventory","par","prep_rec","prep_actual","waste","final_inventory","short_long","scale","use_expected","use_actual","temp_max","temp_min","conditions","rain","snow","humidity","wind","season","holiday","month","use7","use3","use1","avgUse","medUse","quart1Use","quart3Use","maxUse","temp_maxz","temp_minz","humidityz","windz","snowz","rainz","use7z","use3z","use1z","avgUsez","medUsez","quart1Usez","quart3Usez","maxUsez","use_predicted"
"242",2017-05-18,"Thursday",596,697,105,180,NA,776,79,15,121,176,71,43,"Rain",0,0,68,3,"Spring","0","5",113.285714285714,79.6666666666667,109,122.923076923077,116,99,141,176,0.467581240736627,-0.34010880644082,-0.246194803719043,-1.15348549109239,-0.0776222793814696,-0.461882439916727,-0.175850196129913,-0.722365689542059,-0.16338743941769,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,164
"243",2017-05-19,"Friday",600,667,60,105,NA,705,38,60,197,219,75,51,"Overcast",0,0,61,6,"Spring","0","5",124.285714285714,122.666666666667,176,191.307692307692,205,152,219,262,0.707835391405076,0.395626922467356,-0.812718998299445,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.0571157539201951,0.0411708625065154,0.828044929384786,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,217
"244",2017-05-20,"Saturday",486,571,90,180,NA,666,95,15,229,276,72,54,"Overcast",0,0,61,6,"Spring","0","5",133.857142857143,168,219,226.307692307692,229,203,235,281,0.52764477840374,0.671527820807922,-0.812718998299445,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.259826385781977,0.846139630557725,1.46433734518339,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,254
"245",2017-05-21,"Sunday",390,457,60,105,NA,495,38,75,150,199,83,52,"Overcast",0,0,65,6,"Spring","0","5",150.571428571429,223.666666666667,276,133.076923076923,144,119,163,207,1.18834369274197,0.487593888580878,-0.488990887110644,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.613813608585388,1.83459392662061,2.30779473356759,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,189
"246",2017-05-22,"Monday",296,428,135,180,NA,476,48,150,91,98,91,56,"Overcast",0,0,58,7,"Spring","0","5",158.428571428571,231.333333333333,199,90.9230769230769,76,68,113,170,1.66885199407887,0.855461753034966,-1.05551508169105,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.780217858621179,1.97072835062927,1.16838738434683,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,115
"247",2017-05-23,"Tuesday",378,534,150,150,NA,528,-6,240,101,138,84,60,"Overcast",0,0,52,7,"Spring","0","5",165.714285714286,191,98,101.076923076923,87,78,113,151,1.24840723040909,1.22332961748905,-1.54110724847425,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.93451998138164,1.25454290258371,-0.326159917877799,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,135
"248",2017-05-24,"Wednesday",390,662,270,315,NA,705,43,105,115,143,66,49,"Overcast",0,0,55,9,"Spring","0","5",173.571428571429,145,138,111.571428571429,103.5,74.5,139.75,201,0.167263552401066,0.211692990240312,-1.29831116508265,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.10092423141743,0.437736358531744,0.265740003795322,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,143
"249",2017-05-25,"Thursday",562,697,135,150,NA,712,15,75,121,142,75,49,"Overcast",0,0,58,4,"Spring","0","5",178.428571428571,126.333333333333,143,122.923076923077,116,99,141,176,0.707835391405076,0.211692990240312,-1.05551508169105,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.20379231325774,0.106278630510657,0.339727494004462,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,145
"250",2017-05-26,"Friday",570,667,90,105,NA,675,8,90,197,205,83,52,"Overcast",0,0,56,5,"Spring","0","5",173.571428571429,141,142,191.307692307692,205,152,219,262,1.18834369274197,0.487593888580878,-1.21737913728545,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.10092423141743,0.366709702527225,0.324929995962634,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,211
"251",2017-05-27,"Saturday",470,571,105,105,NA,575,4,105,229,235,89,56,"Overcast",0,0,48,4,"Spring","0","5",171.571428571429,163.333333333333,205,226.307692307692,229,203,235,281,1.54872491874465,0.855461753034966,-1.86483535966305,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.05856678595378,0.763275198552454,1.2571723725978,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,235
"252",2017-05-28,"Sunday",340,457,120,210,NA,550,93,30,150,207,85,55,"Overcast",0,0,60,6,"Spring","0","5",165.714285714286,194,235,133.076923076923,144,119,163,207,1.3084707680762,0.763494786921444,-0.893651026096645,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.93451998138164,1.3078128945871,1.70109731385264,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,192
"253",2017-05-29,"Monday",343,428,90,180,NA,523,95,105,91,170,72,54,"Overcast",0,0,73,5,"Spring","1","5",166.857142857143,215.666666666667,207,90.9230769230769,76,68,113,170,0.52764477840374,0.671527820807922,0.158465335266959,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.958724235932301,1.69254061461157,1.28676736868145,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,150
"254",2017-05-30,"Tuesday",353,534,180,150,NA,503,-31,285,101,77,59,54,"Rain",0.001,0,87,4,"Spring","1","5",177.142857142857,204,170,101.076923076923,87,78,113,151,-0.25318121126872,0.671527820807922,1.29151372442776,-0.905333050603289,-0.0776222793814696,-0.458111849837058,1.17656252688825,1.48537953459839,0.739259941133818,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,91
"255",2017-05-31,"Wednesday",426,662,240,315,NA,741,79,75,115,130,75,54,"Rain",0,0,62,4,"Spring","0","5",168.428571428571,151.333333333333,77,111.571428571429,103.5,74.5,139.75,201,0.707835391405076,0.671527820807922,-0.731786970502245,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.992005085939459,0.550195230538898,-0.636907376756187,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,135
"256",2017-06-01,"Thursday",611,697,90,150,NA,761,64,30,121,116,72,59,"Rain",0.01,0,64,10,"Spring","0","6",166.571428571429,125.666666666667,130,122.923076923077,116,99,141,176,0.52764477840374,1.13136265137553,-0.569922914907844,0.583581592331329,-0.0776222793814696,-0.424176539120029,0.952673172294636,0.0944408545099043,0.147360019460698,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,128
"257",2017-06-02,"Friday",645,667,15,105,NA,750,83,15,197,242,75,56,"Overcast",0,0,55,6,"Spring","0","6",162.857142857143,107.666666666667,116,191.307692307692,205,152,219,262,0.707835391405076,0.855461753034966,-1.29831116508265,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.874009345004989,-0.225179097510429,-0.0598049531248944,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,230
"258",2017-06-03,"Saturday",508,571,60,105,NA,613,42,75,229,265,67,56,"Overcast",0,0,63,6,"Spring","0","6",168.142857142857,162.666666666667,242,226.307692307692,229,203,235,281,0.227327090068178,0.855461753034966,-0.650854942705044,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.985954022301794,0.751437422551701,1.80467980014543,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,254
"259",2017-06-04,"Sunday",348,457,105,150,NA,498,41,75,150,163,68,53,"Overcast",0,0,53,9,"Spring","0","6",172.428571428571,207.666666666667,265,133.076923076923,144,119,163,207,0.287390627735291,0.5795608546944,-1.46017522067705,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.07671997686677,1.55048730260253,2.14502225510748,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,158
"260",2017-06-05,"Monday",335,428,90,210,NA,545,117,75,91,113,78,48,"Overcast",0,0,49,7,"Spring","0","6",166.142857142857,223.333333333333,163,90.9230769230769,76,68,113,170,0.888026004406413,0.11972602412679,-1.78390333186585,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.943596576838138,1.82867503862023,0.635677454841022,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,118
"261",2017-06-06,"Tuesday",432,534,105,150,NA,582,48,180,101,151,86,56,"Overcast",0,0,48,5,"Spring","0","6",158,180.333333333333,113,101.076923076923,87,78,113,151,1.36853430574331,0.855461753034966,-1.86483535966305,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.771141263164681,1.06513848657166,-0.104197447250378,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,144
"262",2017-06-07,"Wednesday",431,662,225,270,NA,701,39,105,115,125,78,55,"Rain",0,0,62,5,"Spring","0","6",168.571428571429,142.333333333333,151,111.571428571429,103.5,74.5,139.75,201,0.888026004406413,0.763494786921444,-0.731786970502245,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.995030617758292,0.390385254528732,0.458107478339086,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,137
"263",2017-06-08,"Thursday",576,697,120,180,NA,756,59,30,121,141,67,57,"Rain",0.29,0,73,8,"Spring","0","6",167.857142857143,129.666666666667,125,122.923076923077,116,99,141,176,0.227327090068178,0.947428719148488,0.158465335266959,0.0872767113531228,-0.0776222793814696,0.631588683187539,0.979902958664129,0.165467510514423,0.0733725292515576,0.0624380606007437,-0.149589165266729,0.0855836952934075,-0.0748362254564937,-0.20494341970265,133
"264",2017-06-09,"Friday",615,667,45,90,NA,705,38,60,197,217,63,53,"Rain",0.18,0,65,10,"Spring","0","6",171.428571428571,139,141,191.307692307692,205,152,219,262,-0.0129270606002709,0.5795608546944,-0.488990887110644,0.583581592331329,-0.0776222793814696,0.216823774423852,1.05554125413494,0.331196374524966,0.310132497920806,1.38347180057191,1.50598988766107,1.04934489974263,1.43344018424721,1.25654196180817,199
"265",2017-06-10,"Saturday",488,571,90,150,NA,638,67,45,229,235,62,50,"Rain",0.03,0,67,7,"Spring","0","6",167.857142857143,161,217,226.307692307692,229,203,235,281,-0.0729905982673832,0.303659956353834,-0.327126831516243,-0.16087572913598,-0.0776222793814696,-0.348764737526631,0.979902958664129,0.721842982549818,1.43474234909973,2.05959143126581,1.95243817159666,1.97673775685414,1.74283021700694,1.57942826702568,230
"266",2017-06-11,"Sunday",403,457,60,150,NA,553,96,30,150,148,71,52,"Rain",0.001,0,67,7,"Spring","0","6",163.571428571429,197.666666666667,235,133.076923076923,144,119,163,207,0.467581240736627,0.487593888580878,-0.327126831516243,-0.16087572913598,-0.0776222793814696,-0.458111849837058,0.889137004099152,1.37292066259124,1.70109731385264,0.258587052362491,0.371267165991456,0.449267168670471,0.35057506958814,0.321871078283808,158
"267",2017-06-12,"Monday",405,428,30,150,NA,555,127,75,91,105,60,53,"Rain",0.03,0,74,3,"Spring","0","6",161.428571428571,200,148,90.9230769230769,76,68,113,170,-0.193117673601608,0.5795608546944,0.239397363064159,-1.15348549109239,-0.0776222793814696,-0.348764737526631,0.843754026816663,1.41435287859387,0.413714984213602,-0.555728458890825,-0.893669638492708,-0.478125688441041,-0.616268782786027,-0.306907516087126,100
"268",2017-06-13,"Tuesday",450,534,90,150,NA,600,66,165,101,111,62,52,"Rain",0.02,0,78,4,"Spring","0","6",160.285714285714,162.666666666667,105,101.076923076923,87,78,113,151,-0.0729905982673832,0.487593888580878,0.56312547425296,-0.905333050603289,-0.0776222793814696,-0.38647063832333,0.819549772266002,0.751437422551701,-0.222577431585002,-0.359579467129077,-0.689047508355564,-0.296283951752509,-0.616268782786027,-0.629793821304632,107
"269",2017-06-14,"Wednesday",489,662,180,270,NA,759,97,60,115,201,66,50,"Rain",0,0,66,3,"Spring","0","6",154.571428571429,121.333333333333,111,111.571428571429,103.5,74.5,139.75,201,0.167263552401066,0.303659956353834,-0.408058859313443,-1.15348549109239,-0.0776222793814696,-0.461882439916727,0.6985284995127,0.0174953105050091,-0.133792443334034,-0.156849719150215,-0.382114313149848,-0.359928559593495,-0.0990073217658479,0.219906981899332,172
"270",2017-06-15,"Thursday",558,697,135,180,NA,738,41,45,121,109,62,55,"Rain",0.45,0,92,9,"Summer","0","6",165.428571428571,139,201,156.785714285714,157,138,181,192,-0.0729905982673832,0.763494786921444,1.69617386341376,0.335429151842226,-0.0776222793814696,1.23488309593472,0.928468917743975,0.331196374524966,1.19798238043049,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,128
"271",2017-06-16,"Friday",629,667,45,225,NA,854,187,-90,197,213,65,58,"Rain",0.02,0,80,6,"Summer","0","6",160.857142857143,140.333333333333,109,222.384615384615,223,207,237,261,0.107200014733954,1.03939568526201,0.724989529847361,-0.409028169625083,-0.0776222793814696,-0.38647063832333,0.831651899541333,0.354871926526472,-0.16338743941769,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,212
"272",2017-06-17,"Saturday",641,571,0,105,NA,746,175,-60,229,240,70,56,"Overcast",0,0,68,4,"Summer","0","6",160.285714285714,174.333333333333,213,230.461538461538,239,209,244,275,0.407517703069515,0.855461753034966,-0.246194803719043,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.819549772266002,0.95859850256488,1.37555235693242,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,241
"273",2017-06-18,"Sunday",506,457,0,105,NA,611,154,-30,150,188,79,58,"Overcast",0,0,74,7,"Summer","0","6",161,187.333333333333,240,183.461538461538,188,175,202,229,0.948089542073526,1.03939568526201,0.239397363064159,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.834677431360165,1.18943513457957,1.77508480406178,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,185
"274",2017-06-19,"Monday",423,571,150,105,NA,528,-43,300,132,145,88,61,"Overcast",0,0,73,7,"Summer","0","6",166.714285714286,213.666666666667,188,138.384615384615,148,113,159,211,1.48866138107754,1.31529658360258,0.158465335266959,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.955698704113468,1.65702728660931,1.00561490588672,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,146
"275",2017-06-20,"Tuesday",383,658,270,210,NA,593,-65,360,139,132,79,61,"Overcast",0,0,66,6,"Summer","0","6",172.428571428571,191,145,142.230769230769,146,130,151,264,0.948089542073526,1.31529658360258,-0.408058859313443,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.07671997686677,1.25454290258371,0.369322490088118,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,143
"276",2017-06-21,"Wednesday",461,748,285,315,NA,776,28,150,144,148,75,51,"Overcast",0,0,58,9,"Summer","0","6",175.428571428571,155,132,146.923076923077,148,121,159,214,0.707835391405076,0.395626922467356,-1.05551508169105,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.14025614506225,0.61530299854304,0.176955015544354,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,154
"277",2017-06-22,"Thursday",628,781,150,210,NA,838,57,75,156,186,82,53,"Overcast",0,0,52,9,"Summer","0","6",167.857142857143,141.666666666667,148,156.785714285714,157,138,181,192,1.12828015507486,0.5795608546944,-1.54110724847425,0.335429151842226,-0.0776222793814696,-0.461882439916727,0.979902958664129,0.378547478527978,0.413714984213602,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,174
"278",2017-06-23,"Friday",652,757,105,210,NA,862,105,30,219,237,91,58,"Overcast",0,0,38,8,"Summer","0","6",178.857142857143,155.333333333333,186,222.384615384615,223,207,237,261,1.66885199407887,1.03939568526201,-2.67415563763505,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.21286890871424,0.621221886543417,0.976019909803066,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,235
"279",2017-06-24,"Saturday",625,677,45,210,NA,835,158,-15,229,265,98,60,"Overcast",0,0,41,9,"Summer","0","6",182.285714285714,190.333333333333,237,230.461538461538,239,209,244,275,2.08929675774866,1.22332961748905,-2.43135955424345,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.28548167236622,1.24270512658295,1.73069230993629,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,246
"280",2017-06-25,"Sunday",570,592,15,180,NA,750,158,0,177,150,101,66,"Overcast",0,0,42,7,"Summer","0","6",185.857142857143,229.333333333333,265,183.461538461538,188,175,202,229,2.26948737075,1.77513141417019,-2.35042752644625,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.36111996783703,1.93521502262701,2.14502225510748,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,159
"281",2017-06-26,"Monday",600,571,0,105,NA,705,134,90,132,159,78,59,"Rain",0.001,0,65,6,"Summer","0","6",180.428571428571,217.333333333333,150,138.384615384615,148,113,159,211,0.888026004406413,1.13136265137553,-0.488990887110644,-0.409028169625083,-0.0776222793814696,-0.458111849837058,1.24614975872139,1.72213505461345,0.443309980297258,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,155
"282",2017-06-27,"Tuesday",546,658,105,105,-5,646,-12,240,139,151,76,57,"Overcast",0,0,57,5,"Summer","0","6",182.428571428571,191.333333333333,159,142.230769230769,146,130,151,264,0.767898929072189,0.947428719148488,-1.13644710948825,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.28850720418505,1.26046179058408,0.57648746267371,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,152
"283",2017-06-28,"Wednesday",495,748,255,315,-15,795,47,135,144,189,73,56,"Overcast",0,0,61,5,"Summer","0","6",185.142857142857,153.333333333333,151,146.923076923077,148,121,159,214,0.587708316070852,0.855461753034966,-0.812718998299445,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.34599230874287,0.585708558541158,0.458107478339086,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,178
"284",2017-06-29,"Thursday",606,781,180,150,NA,756,-25,180,156,188,82,55,"Overcast",0,0,59,8,"Summer","0","6",191,166.333333333333,189,156.785714285714,157,138,181,192,1.12828015507486,0.763494786921444,-0.974583053893845,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.47003911331501,0.816545190555843,1.02041240392855,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,182
"285",2017-06-30,"Friday",568,757,195,210,NA,778,21,120,219,234,87,59,"Overcast",0,0,64,6,"Summer","0","6",191.285714285714,176,188,222.384615384615,223,207,237,261,1.42859784341042,1.13136265137553,-0.569922914907844,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.47609017695267,0.988192942566762,1.00561490588672,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,234
"286",2017-07-01,"Saturday",544,677,135,210,NA,754,77,60,229,244,76,57,"Overcast",0,0,68,5,"Summer","0","7",190.857142857143,203.666666666667,234,230.461538461538,239,209,244,275,0.767898929072189,0.947428719148488,-0.246194803719043,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.46701358149617,1.47946064659802,1.68629981581081,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,241
"287",2017-07-02,"Sunday",510,592,75,210,NA,720,128,30,177,207,83,54,"Overcast",0,0,61,7,"Summer","0","7",187.857142857143,222,244,183.461538461538,188,175,202,229,1.18834369274197,0.671527820807922,-0.812718998299445,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.40347741330069,1.80499948661873,1.83427479622909,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,200
"288",2017-07-03,"Monday",513,571,60,105,NA,618,47,165,132,211,78,58,"Overcast",0,0,60,9,"Summer","0","7",196,228.333333333333,207,138.384615384615,148,113,159,211,0.888026004406413,1.03939568526201,-0.893651026096645,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.57593272697414,1.91745835862588,1.28676736868145,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,190
"289",2017-07-04,"Tuesday",407,658,255,180,NA,587,-71,375,139,264,84,55,"Overcast",0,0,56,6,"Summer","1","7",203.428571428571,220.666666666667,211,142.230769230769,146,130,151,264,1.24840723040909,0.763494786921444,-1.21737913728545,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.73326038155344,1.78132393461722,1.34595736084877,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,222
"290",2017-07-05,"Wednesday",323,748,420,420,NA,743,-5,180,144,129,91,58,"Overcast",0,0,54,6,"Summer","0","7",219.571428571429,227.333333333333,264,146.923076923077,148,121,159,214,1.66885199407887,1.03939568526201,-1.37924319287985,-0.409028169625083,-0.0776222793814696,-0.461882439916727,2.07514547708152,1.89970169462475,2.13022475706565,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,143
"291",2017-07-06,"Thursday",614,781,165,210,NA,824,43,90,156,164,89,57,"Overcast",0,0,57,6,"Summer","0","7",211,201.333333333333,129,156.785714285714,157,138,181,192,1.54872491874465,0.947428719148488,-1.13644710948825,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.89361356795156,1.43802843059538,0.13256252141887,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,162
"292",2017-07-07,"Friday",660,757,90,210,NA,870,113,30,219,237,72,56,"Overcast",0,0,65,6,"Summer","0","7",207.571428571429,185.666666666667,164,222.384615384615,223,207,237,261,0.52764477840374,0.855461753034966,-0.488990887110644,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.82100080429958,1.15984069457768,0.65047495288285,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,235
"293",2017-07-08,"Saturday",633,677,45,105,NA,738,61,90,229,209,87,54,"Overcast",0,0,62,7,"Summer","0","7",208,176.666666666667,237,230.461538461538,239,209,244,275,1.42859784341042,0.671527820807922,-0.731786970502245,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.83007739975608,1.00003071856752,1.73069230993629,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,221
"294",2017-07-09,"Sunday",529,592,60,210,NA,739,147,15,177,186,84,58,"Overcast",0,0,59,7,"Summer","0","7",203,203.333333333333,209,183.461538461538,188,175,202,229,1.24840723040909,1.03939568526201,-0.974583053893845,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.72418378609694,1.47354175859764,1.31636236476511,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,192
"295",2017-07-10,"Monday",553,571,15,150,NA,703,132,90,132,148,78,57,"Overcast",0,0,55,8,"Summer","0","7",200,210.666666666667,186,138.384615384615,148,113,159,211,0.888026004406413,0.947428719148488,-1.29831116508265,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.66064761790146,1.60375729460592,0.976019909803066,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,154
"296",2017-07-11,"Tuesday",555,658,105,180,NA,735,77,150,139,200,79,54,"Overcast",0,0,60,7,"Summer","0","7",191,181,148,142.230769230769,146,130,151,264,0.948089542073526,0.671527820807922,-0.893651026096645,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.47003911331501,1.07697626257241,0.413714984213602,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,185
"297",2017-07-12,"Wednesday",535,748,210,315,NA,850,102,75,144,214,82,55,"Overcast",0,0,60,7,"Summer","0","7",181.857142857143,178,200,146.923076923077,148,121,159,214,1.12828015507486,0.763494786921444,-0.893651026096645,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.27640507690972,1.02370627056902,1.18318488238866,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,193
"298",2017-07-13,"Thursday",636,781,150,150,NA,786,5,120,156,150,76,58,"Overcast",0,0,62,4,"Summer","0","7",194,187.333333333333,214,156.785714285714,157,138,181,192,0.767898929072189,1.03939568526201,-0.731786970502245,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.53357528151049,1.18943513457957,1.39034985497425,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,165
"299",2017-07-14,"Friday",636,757,120,210,NA,846,89,45,219,261,86,56,"Overcast",0,0,53,7,"Summer","0","7",192,188,150,222.384615384615,223,207,237,261,1.36853430574331,0.855461753034966,-1.46017522067705,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.49121783604683,1.20127291058032,0.443309980297258,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,244
"300",2017-07-15,"Saturday",585,677,90,180,NA,765,88,60,229,222,80,57,"Overcast",0,0,53,7,"Summer","0","7",195.428571428571,208.333333333333,261,230.461538461538,239,209,244,275,1.00815307974064,0.947428719148488,-1.46017522067705,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.56383059969881,1.56232507860329,2.08583226294017,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,223
"301",2017-07-16,"Sunday",543,592,45,210,NA,753,161,0,177,195,74,56,"Overcast",0,0,58,9,"Summer","0","7",197.285714285714,211,222,183.461538461538,188,175,202,229,0.647771853737964,0.855461753034966,-1.05551508169105,0.335429151842226,-0.0776222793814696,-0.461882439916727,1.60316251334364,1.6096761826063,1.50872983930887,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,196
"302",2017-07-17,"Monday",558,571,15,120,NA,678,107,105,132,183,81,55,"Overcast",0,0,57,7,"Summer","0","7",198.571428571429,226,195,138.384615384615,148,113,159,211,1.06821661740775,0.763494786921444,-1.13644710948825,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.63039229971313,1.87602614262324,1.10919739217952,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,179
"303",2017-07-18,"Tuesday",495,658,165,210,NA,705,47,180,139,138,84,57,"Overcast",0,0,58,7,"Summer","0","7",203.571428571429,200,183,142.230769230769,146,130,151,264,1.24840723040909,0.947428719148488,-1.05551508169105,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.73628591337227,1.41435287859387,0.931627415677582,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,159
"304",2017-07-19,"Wednesday",567,748,180,315,NA,882,134,45,144,139,82,56,"Overcast",0,0,54,4,"Summer","0","7",194.714285714286,172,138,146.923076923077,148,121,159,214,1.12828015507486,0.855461753034966,-1.37924319287985,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.54870294060465,0.917166286562244,0.265740003795322,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,153
"305",2017-07-20,"Thursday",743,781,45,120,NA,863,82,45,156,182,75,60,"Rain",0.001,0,62,6,"Summer","0","7",184,153.333333333333,139,156.785714285714,157,138,181,192,0.707835391405076,1.22332961748905,-0.731786970502245,-0.409028169625083,-0.0776222793814696,-0.458111849837058,1.32178805419221,0.585708558541158,0.28053750183715,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,175
